日期,測站,測項,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2017/02/18,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/02/19,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/02/20,南投,RAINFALL,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/02/21,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/02/22,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0#,0.2,1.2,1.6,1.2,0,0,0,0,0,0,0,0
2017/02/23,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
2017/02/24,南投,RAINFALL,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2
2017/02/25,南投,RAINFALL,0.2,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/02/26,南投,RAINFALL,0,0,0,0,0.6,1.2,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/02/27,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/02/28,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/03/01,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/03/02,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/03/03,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/03/04,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/03/05,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/03/06,南投,RAINFALL,0,0,0,0.8,0,5,0,0,0#,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/03/07,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0
2017/03/08,南投,RAINFALL,0,0,0,0,0,0,1,0.4,1.4,0.8,1.2,3.4,0.2,3,0.6,0,0,0,0,0,0,0,0,0
2017/03/09,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0
2017/03/10,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
2017/03/11,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/03/12,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/03/13,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/03/14,南投,RAINFALL,0,0,0,2,6,1,0,0#,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/03/15,南投,RAINFALL,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/03/16,南投,RAINFALL,0,0,0,0,0,0,0.8,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/03/17,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/03/18,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/03/19,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/03/20,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/03/21,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/03/22,南投,RAINFALL,0,0,0,0,0,0,0,0,0#,0,0#,0,0,0,0,0,0,0,0,0,0,0.2,0,0
2017/03/23,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/03/24,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0#,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/03/25,南投,RAINFALL,0,0,0.4,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
2017/03/26,南投,RAINFALL,0,1.2,0.4,1.4,4.2,0.6,0,0.6,0,0,0.2,1.4,1,0.8,0.2,0,0,0,0,0,0,0,0,0
2017/03/27,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/03/28,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/03/29,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/03/30,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/03/31,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0,0,0.2
2017/04/01,南投,RAINFALL,0,2.8,1.4,1.8,1.4,1.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/04/02,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/04/03,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/04/04,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/04/05,南投,RAINFALL,0,0,0,0,0,0,0,0,0#,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/04/06,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/04/07,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/04/08,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/04/09,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/04/10,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/04/11,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0.4,0,1.2,0,0,0,0,0,0.2,0,1,0,0.8,0.2
2017/04/12,南投,RAINFALL,8.2,0.2,0,0,1.2,0.2,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2017/04/13,南投,RAINFALL,4.8,1.2,0.8,1.6,0.4,0,0,0,0,0,0,0,1,1.4,0.6,0.2,0.6,2.6,0,0,0,0,0,0
2017/04/14,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/04/15,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/04/16,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/04/17,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/04/18,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/04/19,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,5.4
2017/04/20,南投,RAINFALL,1.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0#,0,0,0,0,0,0,0,0,0,0
2017/04/21,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0.8,0,0,0,0.4,0.6,4.2,0.4
2017/04/22,南投,RAINFALL,2,0,0.8,5,0.8,0,0,0,0,0,0,0,0,0,0,0,2.2,1.4,0.6,2.4,0.6,0.4,0.2,0
2017/04/23,南投,RAINFALL,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/04/24,南投,RAINFALL,0,0,0,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/04/25,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/04/26,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/04/27,南投,RAINFALL,0,0,0,0,0,0.4,1,0.4,9.6,2.4,0.2,0.2,1.2,1.2,0.8,1.2,1.2,0.6,0,2.6,1.2,1.4,0.8,1
2017/04/28,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/04/29,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/04/30,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/05/01,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/05/02,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/05/03,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0#,0#,0,0,0,0,0,0,0,0,0,0,0,0
2017/05/04,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/05/05,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0#,0#,0,0,0,0,0,0,0,0,0,0,0,0
2017/05/06,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/05/07,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/05/08,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/05/09,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/05/10,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/05/11,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/05/12,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/05/13,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/05/14,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/05/15,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,2.4,0.4,0
2017/05/16,南投,RAINFALL,0,0.2,0,0.2,0.2,0,0,0.4,1.6,0.4,0.8,0.4,0.2,0.8,0.2,0.4,1,2.6,6.4,4.6,0.8,0.6,0,0
2017/05/17,南投,RAINFALL,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/05/18,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0#,0,0,0,0,0,0,0,0,0,0,0,0
2017/05/19,南投,RAINFALL,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.6,4,1.6,0.6,0,0.4,0
2017/05/20,南投,RAINFALL,2.2,0.2,0,0.2,1.8,2.6,1.2,0.2,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0
2017/05/21,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/05/22,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/05/23,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/05/24,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.4,0,0,0,0,0,0,0,0
2017/05/25,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.2,0,0,0,0,0,0,0
2017/05/26,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/05/27,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.2,0,0,0,0,0,0,0,0
2017/05/28,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/05/29,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/05/30,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0.6,4.4,11,0.2,0,0,0,0,9.8,14,22,17,0.2,0,0
2017/05/31,南投,RAINFALL,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/06/01,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0.8,0,0.2,1.4,2.8,1.8,1,13,3.6,0.2,0,0.8,0.2,1.4
2017/06/02,南投,RAINFALL,0.8,2,0.2,4.2,0,0,1.8,2.8,5.2,0,0.4,0,0,0,0,1.2,1.6,2,0,2,24,11,13,1
2017/06/03,南投,RAINFALL,7.6,1,11,1.8,1.8,4.8,11,5.4,8.4,4,5,5.2,7.6,7.8,1,0.4,0,17,84,62,19,26,2,14
2017/06/04,南投,RAINFALL,0.2,9,3.6,0,5.6,0,0.2,0,0,0,2.8,3.4,0.2,0,0,1,0,28,7,3.2,0.2,0.2,0,0
2017/06/05,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/06/06,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/06/07,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/06/08,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/06/09,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/06/10,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,19,0.6,0,0,0,0,0,0
2017/06/11,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4,0,2.2,0,0.6,0,0
2017/06/12,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.2,0,0,0,0,0,0,0
2017/06/13,南投,RAINFALL,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0.2,0,0,0,0
2017/06/14,南投,RAINFALL,0,0,0,0,3.4,3.8,4.8,16,10,2.2,0.8,1.2,0.2,0.4,6.2,30,50,16,0.2,1.2,0.2,0,0,0
2017/06/15,南投,RAINFALL,0,0,0,0,0,0.2,1.8,3,1.8,5.6,8.8,2,1.6,0.2,3.4,0,0,5.2,3.8,2.8,11,48,10,0.2
2017/06/16,南投,RAINFALL,0,1.4,1.2,1,0,0,0.4,1.8,0,0,0,0,0,0,2,1.2,0,1.8,6.6,8.8,4.6,2,3.6,4.2
2017/06/17,南投,RAINFALL,6.6,14#,26,35,8.8,0.2,1.2,0.2,0.2,1,3.2,3.8,23,4,0.4,0.6,0.2,0.2,0.2,1,0.8,0.2,2,13
2017/06/18,南投,RAINFALL,0.2,0,0,0,0.2,5.4,3.2,2,1.4,5.8,1.2,3.6,2.6,3.2,1.8,3.6,5.6,2,0.8,0.2,0.2,0.2,0,0.2
2017/06/19,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0
2017/06/20,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/06/21,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/06/22,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/06/23,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0#,0,0,0,0,0,0,0,0,0,0,0,0
2017/06/24,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/06/25,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/06/26,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/06/27,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/06/28,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/06/29,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,4.4,0.6,0,0,0,0,0
2017/06/30,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,22,6,2.6,1.8,0.8,0,0,0
2017/07/01,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,1,0.2,0,0,0,0
2017/07/02,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,50,0.4,0,0.2,0,0,0.4,22,15,0.8
2017/07/03,南投,RAINFALL,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,5.6,0,0,0,0.4,0
2017/07/04,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.6,1.4,1.6,1.2,2.2,0,0,0,0
2017/07/05,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/07/06,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,,,2.4#,1.8#,,0,0,0,6.4,10,0.6,0,0
2017/07/07,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.2,1.4,0.4,0.2,0,0,0
2017/07/08,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,58,1,2.6,0.4,0,0,0,0,0
2017/07/09,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,2.6,2,0.2,0,0,0
2017/07/10,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2.8,0,0,0,0,0
2017/07/11,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2.4,0.2,0,0,0,0,0
2017/07/12,南投,RAINFALL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
